ID,English,French,MSA,POS,CODA,CODA_Root,Region,DCom,RCom,ASim,FSim,DFreq,DA_Frequency,ASimLevel,FSimLevel,DFreqLevel,DComLevel,RComLevel,EasinessScore,EasinessCategory,ALL LEVELS?,ALL LEVELS( No ASIM)?
574,after,après,بَعْد,NOUN,عقب,عقب,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"371,535",D,D,H,L,L,100,Medium,TRUE,FALSE
574,after,après,بَعْد,NOUN,في الجهة الثانية,ف+جه+ثن,Egypt+Sudan,1,1,0,0,8,"101,583,029",D,D,H,L,L,100,Medium,TRUE,FALSE
574,after,après,بَعْد,NOUN,مور,مر,Morocco+Algeria,1,1,0,0,4,"25,027",D,D,M,L,L,50,Hard,TRUE,FALSE
574,after,après,بَعْد,NOUN,ورا,ر,Iraq,1,1,0,0,6,"317,714",D,D,H,L,L,100,Medium,TRUE,FALSE
575,all,tout,كُلّ ، جَمِيع,DET,جميع,جمع,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",4,4,1,0,6,"2,585,939",S,D,H,H,H,1300,Easy,FALSE,FALSE
575,all,tout,كُلّ ، جَمِيع,DET,قاع,قع,Morocco+Algeria,1,1,0,0,5,"74,279",D,D,H,L,L,100,Medium,FALSE,FALSE
575,all,tout,كُلّ ، جَمِيع,DET,كامل,كمل,Morocco+Algeria,1,1,0,0,6,"797,109",D,D,H,L,L,100,Medium,FALSE,FALSE
575,all,tout,كُلّ ، جَمِيع,DET,كل,كلل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,8,"31,663,859",S,D,H,H,H,1300,Easy,FALSE,FALSE
576,along,au long,عَلَى طُول,NOUN,دغري,دغر,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"4,677",D,D,M,L,L,50,Hard,TRUE,FALSE
576,along,au long,عَلَى طُول,NOUN,سيدا,سد,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"15,035",D,D,M,L,L,50,Hard,TRUE,FALSE
576,along,au long,عَلَى طُول,NOUN,طوالي,طل,"Qatar+Saudi+Oman+Yemen, Egypt+Sudan",2,3,0,0,4,"4,962",D,D,M,M,M,150,Medium,TRUE,FALSE
576,along,au long,عَلَى طُول,NOUN,طول,طل,Tunisia+Libya,1,3,0,0,6,"1,203,850",D,D,H,L,M,150,Medium,TRUE,FALSE
576,along,au long,عَلَى طُول,NOUN,عطول,عطل,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"7,893",D,D,M,L,L,50,Hard,TRUE,FALSE
576,along,au long,عَلَى طُول,NOUN,على امتداد,عل+مدد,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"1,326,382",D,D,H,L,L,100,Medium,TRUE,FALSE
576,along,au long,عَلَى طُول,NOUN,على طول,عل+طل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen, Morocco+Algeria",6,6,1,0,6,"2,496,477",S,D,H,H,H,1300,Easy,TRUE,FALSE
576,along,au long,عَلَى طُول,NOUN,فكامل,فكمل,Morocco+Algeria,1,1,0,0,2,52,D,D,M,L,L,50,Hard,TRUE,FALSE
577,among,parmi,بَيْنَ,NOUN,بين,بن,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,7,"6,678,493",S,D,H,H,H,1300,Easy,FALSE,FALSE
577,among,parmi,بَيْنَ,NOUN,في نصهم,ف+نصهم,Egypt+Sudan,1,1,0,0,8,"101,574,101",D,D,H,L,L,100,Medium,FALSE,FALSE
577,among,parmi,بَيْنَ,NOUN,ما بين,م+بن,"Egypt+Sudan, Tunisia+Libya",2,2,0,0,8,"44,223,621",D,D,H,M,M,200,Easy,FALSE,FALSE
577,among,parmi,بَيْنَ,NOUN,من بين,من+بن,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"133,924,377",D,D,H,L,L,100,Medium,FALSE,FALSE
577,among,parmi,بَيْنَ,NOUN,من ضمن,من+ضم+ضمن,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"127,803,127",D,D,H,L,L,100,Medium,FALSE,FALSE
577,among,parmi,بَيْنَ,NOUN,وسط,سط,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"923,078",D,D,H,L,L,100,Medium,FALSE,FALSE
578,and,et,وَ+ ، وَ,CCONJ,حتى,حتت,Tunisia+Libya,1,1,0,0,5,"185,929",D,D,H,L,L,100,Medium,FALSE,FALSE
578,and,et,وَ+ ، وَ,CCONJ,و+,,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,0,0,8,"51,441,755",D,D,H,H,H,300,Easy,FALSE,FALSE
579,then,ensuite,ثُمَّ,CCONJ,ابري,بر,Morocco+Algeria,1,1,0,0,3,"1,481",D,D,M,L,L,50,Hard,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,اومبعد,مبعد,Morocco+Algeria,1,1,0,0,2,189,D,D,M,L,L,50,Hard,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,بعد,بعد,Tunisia+Libya,1,2,0,0,7,"11,145,784",D,D,H,L,M,150,Medium,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,بعد كده,بعد+كده,Egypt+Sudan,1,1,0,0,7,"12,315,198",D,D,H,L,L,100,Medium,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,بعدا,بعد,Qatar+Saudi+Oman+Yemen,1,2,0,0,4,"30,354",D,D,M,L,M,100,Medium,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,بعدين,بعدن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,0,0,6,"328,061",D,D,H,H,H,300,Easy,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,خلاف,خلف,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"110,929",D,D,H,L,L,100,Medium,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,ف+,,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,0,7,"7,426,737",D,D,H,H,H,300,Easy,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,فبعدين,فبعدن,Egypt+Sudan,1,1,0,0,1,30,D,D,L,L,L,0,Hard,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,من بعد,من+بعد,Morocco+Algeria,1,1,0,0,8,"138,391,668",D,D,H,L,L,100,Medium,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,من ثم,من+ثمم,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"131,268,632",D,D,H,L,L,100,Medium,TRUE,TRUE
579,then,ensuite,ثُمَّ,CCONJ,وبعدين,بعدن,Iraq,1,5,0,0,5,"228,871",D,D,H,L,H,200,Easy,TRUE,TRUE
580,another,autre,آخَر,ADJ,آخر,خر,"Tunisia+Libya, Morocco+Algeria",2,2,1,0,5,"32,933",S,D,H,M,M,1200,Easy,TRUE,TRUE
580,another,autre,آخَر,ADJ,اللخر,لخر,Syria+Lebanon+Jordan+Palestine,1,1,0,0,3,354,D,D,M,L,L,50,Hard,TRUE,TRUE
580,another,autre,آخَر,ADJ,اللخري,لخر,Syria+Lebanon+Jordan+Palestine,1,1,0,0,1,8,D,D,L,L,L,0,Hard,TRUE,TRUE
580,another,autre,آخَر,ADJ,ثاني,ثن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,0,0,6,"799,799",D,D,H,H,H,300,Easy,TRUE,TRUE
580,another,autre,آخَر,ADJ,راخر,رخر,Egypt+Sudan,1,1,0,0,2,183,D,D,M,L,L,50,Hard,TRUE,TRUE
580,another,autre,آخَر,ADJ,غير,غر,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,7,"5,471,075",D,D,H,M,M,200,Easy,TRUE,TRUE
580,another,autre,آخَر,ADJ,كمان,كمن,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"426,223",D,D,H,L,L,100,Medium,TRUE,TRUE
580,another,autre,آخَر,ADJ,وحد آخر,حد+خر,Morocco+Algeria,1,1,0,0,5,"122,206",D,D,H,L,L,100,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,بحدود,بحدد,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"19,762",D,D,M,L,L,50,Hard,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,تقريب,قرب,Tunisia+Libya,1,6,0,0,4,"4,583",D,D,M,L,H,150,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,تقريبا,تقرب، قرب,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Morocco+Algeria, Qatar+Saudi+Oman+Yemen",5,6,0,0,5,"286,197",D,D,H,H,H,300,Easy,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,تلى,تلل، ل,Tunisia+Libya,1,1,0,0,2,38,D,D,M,L,L,50,Hard,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,جنب,جنب,"Tunisia+Libya, Morocco+Algeria, Egypt+Sudan, Qatar+Saudi+Oman+Yemen",4,4,0,0,5,"233,640",D,D,H,H,H,300,Easy,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,جويه,ج,Morocco+Algeria,1,1,0,0,5,"111,379",D,D,H,L,L,100,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,جيهة,جه,Morocco+Algeria,1,1,0,0,2,118,D,D,M,L,L,50,Hard,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,حذا,حذ,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,3,889,D,D,M,M,M,150,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,حسب التقريب,حسب+قرب,Tunisia+Libya,1,1,0,0,6,"685,779",D,D,H,L,L,100,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,حوالي,حل,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,1,0,5,"86,144",S,D,H,H,H,1300,Easy,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,صوب,صب,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"101,020",D,D,H,L,L,100,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,علاين,علن,Morocco+Algeria,1,1,0,0,1,17,D,D,L,L,L,0,Hard,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,عند,عند,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"4,201,809",D,D,H,L,L,100,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,في حدود,ف+حدد,Egypt+Sudan,1,1,0,0,8,"102,078,255",D,D,H,L,L,100,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,قرابة,قرب,Qatar+Saudi+Oman+Yemen,1,6,0,0,3,"1,118",D,D,M,L,H,150,Medium,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,قرب,قرب,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"554,152",D,D,H,L,H,200,Easy,TRUE,TRUE
581,around,vers,حَوالَي ، حَول,NOUN,قريب,قرب,Qatar+Saudi+Oman+Yemen,1,6,0,0,6,"843,566",D,D,H,L,H,200,Easy,TRUE,TRUE
582,as,comme,كَ+,ADP,زي,ز,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,1,6,"1,381,481",D,S,H,H,H,400,Easy,TRUE,TRUE
582,as,comme,كَ+,ADP,سع,,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"11,634",D,D,M,L,L,50,Hard,TRUE,TRUE
582,as,comme,كَ+,ADP,سعما,سعم,Qatar+Saudi+Oman+Yemen,1,1,0,0,2,47,D,D,M,L,L,50,Hard,TRUE,TRUE
582,as,comme,كَ+,ADP,فحال,فحل,Morocco+Algeria,1,1,0,0,3,"2,356",D,D,M,L,L,50,Hard,TRUE,TRUE
582,as,comme,كَ+,ADP,ك+,,"Morocco+Algeria, Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen, Tunisia+Libya",5,5,1,0,6,"974,176",S,D,H,H,H,1300,Easy,TRUE,TRUE
582,as,comme,كَ+,ADP,كما,كمم,Qatar+Saudi+Oman+Yemen,1,1,0,1,6,"3,028,670",D,S,H,L,L,200,Easy,TRUE,TRUE
582,as,comme,كَ+,ADP,كنه,كنه,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"158,138",D,D,H,L,L,100,Medium,TRUE,TRUE
582,as,comme,كَ+,ADP,كيف,كف,Tunisia+Libya,1,1,0,0,7,"4,081,436",D,D,H,L,L,100,Medium,TRUE,TRUE
582,as,comme,كَ+,ADP,كيما,كم,Tunisia+Libya,1,1,0,1,5,"31,811",D,S,H,L,L,200,Easy,TRUE,TRUE
582,as,comme,كَ+,ADP,مثل,مثل,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,3,0,0,7,"4,474,058",D,D,H,M,M,200,Easy,TRUE,TRUE
583,at,à,فِي,ADP,الساعة,سع,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"24,652",D,D,M,L,L,50,Hard,TRUE,TRUE
583,at,à,فِي,ADP,ب+,,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,3,0,0,7,"10,944,344",D,D,H,M,M,200,Easy,TRUE,TRUE
583,at,à,فِي,ADP,على,عل,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"1,292,627",D,D,H,L,L,100,Medium,TRUE,TRUE
583,at,à,فِي,ADP,عند,عند,Tunisia+Libya,1,1,0,0,7,"4,201,809",D,D,H,L,L,100,Medium,TRUE,TRUE
583,at,à,فِي,ADP,ف+,,Morocco+Algeria,1,1,1,0,7,"7,426,737",S,D,H,L,L,1100,Easy,TRUE,TRUE
583,at,à,فِي,ADP,في,ف,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,1,0,8,"101,567,242",S,D,H,H,H,1300,Easy,TRUE,TRUE
584,at,chez,عِنْد,NOUN,بحذا,بحذ,Tunisia+Libya,1,1,0,0,2,149,D,D,M,L,L,50,Hard,TRUE,TRUE
584,at,chez,عِنْد,NOUN,جنب,جنب,Egypt+Sudan,1,1,0,0,5,"233,640",D,D,H,L,L,100,Medium,TRUE,TRUE
584,at,chez,عِنْد,NOUN,حدا,حد، حدد,Egypt+Sudan,1,1,0,0,5,"188,783",D,D,H,L,L,100,Medium,TRUE,TRUE
584,at,chez,عِنْد,NOUN,حذا,حذ,Tunisia+Libya,1,1,0,0,3,889,D,D,M,L,L,50,Hard,TRUE,TRUE
584,at,chez,عِنْد,NOUN,عد,عدد,Iraq,1,1,0,0,5,"111,716",D,D,H,L,L,100,Medium,TRUE,TRUE
584,at,chez,عِنْد,NOUN,عند,عند,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,1,0,7,"4,201,809",S,D,H,H,H,1300,Easy,TRUE,TRUE
584,at,chez,عِنْد,NOUN,ف+,,Morocco+Algeria,1,1,0,0,7,"7,426,737",D,D,H,L,L,100,Medium,TRUE,TRUE
584,at,chez,عِنْد,NOUN,في,ف,"Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",3,3,0,0,8,"101,567,242",D,D,H,M,M,200,Easy,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,بسبب,بسبب,"Iraq, Qatar+Saudi+Oman+Yemen",2,2,0,0,6,"1,589,049",D,D,H,M,M,200,Easy,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,بارسكو,برسك,Morocco+Algeria,1,1,0,0,1,15,D,D,L,L,L,0,Hard,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,حيت,ح,Morocco+Algeria,1,1,0,0,4,"23,778",D,D,M,L,L,50,Hard,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,خاطر,خطر,Tunisia+Libya,1,1,0,0,5,"233,541",D,D,H,L,L,100,Medium,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,عشان,عشش,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,0,7,"3,715,061",D,D,H,H,H,300,Easy,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,علىشان,علشن,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,2,0,0,1,11,D,D,L,M,M,100,Medium,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,على خاطر,عل+خطر,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,6,"1,526,168",D,D,H,M,M,200,Easy,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,كون,كن,Qatar+Saudi+Oman+Yemen,1,1,0,0,5,"159,421",D,D,H,L,L,100,Medium,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,لاجل,لجل,Egypt+Sudan,1,1,0,0,6,"467,631",D,D,H,L,L,100,Medium,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,لان,لن,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Qatar+Saudi+Oman+Yemen",4,4,0,0,6,"2,488,821",D,D,H,H,H,300,Easy,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,لانه,لنه,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,6,"1,330,470",D,D,H,M,M,200,Easy,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,مشان,مشن,Syria+Lebanon+Jordan+Palestine,1,1,0,0,4,"31,286",D,D,M,L,L,50,Hard,TRUE,TRUE
585,because,parce que,لِ+ أَنَّ,SCONJ,من شان,من+شن,Syria+Lebanon+Jordan+Palestine,1,1,0,0,8,"127,590,454",D,D,H,L,L,100,Medium,TRUE,TRUE
586,before,avant,قَبْل,NOUN,اول,ل، ل,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"3,936,079",D,D,H,L,L,100,Medium,FALSE,FALSE
586,before,avant,قَبْل,NOUN,قبل,قبل,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,7,"6,812,225",S,D,H,H,H,1300,Easy,FALSE,FALSE
586,before,avant,قَبْل,NOUN,قدام,قدم,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"456,045",D,D,H,L,L,100,Medium,FALSE,FALSE
587,behind,derrière,خَلْف,NOUN,بعد,بعد,Qatar+Saudi+Oman+Yemen,1,1,0,0,7,"11,145,784",D,D,H,L,L,100,Medium,TRUE,TRUE
587,behind,derrière,خَلْف,NOUN,خلف,خلف,Qatar+Saudi+Oman+Yemen,1,1,1,0,6,"715,500",S,D,H,L,L,1100,Easy,TRUE,TRUE
587,behind,derrière,خَلْف,NOUN,مور,مر,Morocco+Algeria,1,1,0,0,4,"25,027",D,D,M,L,L,50,Hard,TRUE,TRUE
587,behind,derrière,خَلْف,NOUN,ورا,ر,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,5,0,0,6,"317,714",D,D,H,H,H,300,Easy,TRUE,TRUE
588,beside,près,جِوار,NOUN,اكوتي,كت,Morocco+Algeria,1,1,0,0,2,33,D,D,M,L,L,50,Hard,TRUE,TRUE
588,beside,près,جِوار,NOUN,بجنب,بجنب,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"12,873",D,D,M,L,L,50,Hard,TRUE,TRUE
588,beside,près,جِوار,NOUN,بحذا,بحذ,Tunisia+Libya,1,1,0,0,2,149,D,D,M,L,L,50,Hard,TRUE,TRUE
588,beside,près,جِوار,NOUN,بصف,بصف,Iraq,1,1,0,0,4,"10,205",D,D,M,L,L,50,Hard,TRUE,TRUE
588,beside,près,جِوار,NOUN,بطرف,بطرف,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"16,920",D,D,M,L,L,50,Hard,TRUE,TRUE
588,beside,près,جِوار,NOUN,تلا,تل، تلل,Tunisia+Libya,1,1,0,0,4,"4,694",D,D,M,L,L,50,Hard,TRUE,TRUE
588,beside,près,جِوار,NOUN,جنب,جنب,"Syria+Lebanon+Jordan+Palestine, Egypt+Sudan, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",4,4,0,0,5,"233,640",D,D,H,H,H,300,Easy,TRUE,TRUE
588,beside,près,جِوار,NOUN,حد,حدد,Syria+Lebanon+Jordan+Palestine,1,2,0,0,6,"2,936,986",D,D,H,L,M,150,Medium,TRUE,TRUE
588,beside,près,جِوار,NOUN,حدا,حد، حدد,Egypt+Sudan,1,2,0,0,5,"188,783",D,D,H,L,M,150,Medium,TRUE,TRUE
588,beside,près,جِوار,NOUN,حذا,حذ,"Morocco+Algeria, Tunisia+Libya",2,2,0,0,3,889,D,D,M,M,M,150,Medium,TRUE,TRUE
588,beside,près,جِوار,NOUN,عدال,عدل,Qatar+Saudi+Oman+Yemen,1,1,0,0,4,"3,594",D,D,M,L,L,50,Hard,TRUE,TRUE
588,beside,près,جِوار,NOUN,عند,عند,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,7,"4,201,809",D,D,H,M,M,200,Easy,TRUE,TRUE
588,beside,près,جِوار,NOUN,قدام,قدم,Morocco+Algeria,1,1,0,0,6,"456,045",D,D,H,L,L,100,Medium,TRUE,TRUE
588,beside,près,جِوار,NOUN,قريب,قرب,Tunisia+Libya,1,1,0,0,6,"843,566",D,D,H,L,L,100,Medium,TRUE,TRUE
588,beside,près,جِوار,NOUN,يم,,"Iraq, Qatar+Saudi+Oman+Yemen",2,2,0,0,5,"110,134",D,D,H,M,M,200,Easy,TRUE,TRUE
589,between,entre,بَيْنَ,NOUN,بين,بن,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,0,7,"6,678,493",S,D,H,H,H,1300,Easy,FALSE,FALSE
589,between,entre,بَيْنَ,NOUN,ما بين,م+بن,Tunisia+Libya,1,1,0,0,8,"44,223,621",D,D,H,L,L,100,Medium,FALSE,FALSE
589,between,entre,بَيْنَ,NOUN,وسط,سط,"Egypt+Sudan, Qatar+Saudi+Oman+Yemen",2,2,0,0,6,"923,078",D,D,H,M,M,200,Easy,FALSE,FALSE
590,but,mais,لٰكِنْ,CCONJ,اللهم ان,له+ن,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"74,775,276",D,D,H,L,L,100,Medium,TRUE,TRUE
590,but,mais,لٰكِنْ,CCONJ,اما,م، مم,Tunisia+Libya,1,2,0,0,6,"1,846,320",D,D,H,L,M,150,Medium,TRUE,TRUE
590,but,mais,لٰكِنْ,CCONJ,بس,بسس,"Syria+Lebanon+Jordan+Palestine, Iraq, Qatar+Saudi+Oman+Yemen",3,3,0,0,7,"8,163,034",D,D,H,M,M,200,Easy,TRUE,TRUE
590,but,mais,لٰكِنْ,CCONJ,بصح,بصح,Morocco+Algeria,1,1,0,0,4,"28,475",D,D,M,L,L,50,Hard,TRUE,TRUE
590,but,mais,لٰكِنْ,CCONJ,لكن,لكن,"Egypt+Sudan, Syria+Lebanon+Jordan+Palestine, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",5,6,0,0,7,"4,367,730",D,D,H,H,H,300,Easy,TRUE,TRUE
590,but,mais,لٰكِنْ,CCONJ,مي,م,Morocco+Algeria,1,2,0,0,6,"750,385",D,D,H,L,M,150,Medium,TRUE,TRUE
590,but,mais,لٰكِنْ,CCONJ,ولكن,لكن,Morocco+Algeria,1,6,0,0,6,"2,876,767",D,D,H,L,H,200,Easy,TRUE,TRUE
591,by,par,بِ+,ADP,ب+,,"Syria+Lebanon+Jordan+Palestine, Morocco+Algeria, Egypt+Sudan, Iraq, Tunisia+Libya, Qatar+Saudi+Oman+Yemen",6,6,1,1,7,"10,944,344",S,S,H,H,H,1400,Easy,FALSE,FALSE
591,by,par,بِ+,ADP,جنب,جنب,Egypt+Sudan,1,1,0,0,5,"233,640",D,D,H,L,L,100,Medium,FALSE,FALSE
591,by,par,بِ+,ADP,عن طريق,عن+عنن+طرق,Syria+Lebanon+Jordan+Palestine,1,1,0,0,7,"23,572,929",D,D,H,L,L,100,Medium,FALSE,FALSE
592,during,pendant,خِلال,NOUN,اثناء,ثن,"Syria+Lebanon+Jordan+Palestine, Tunisia+Libya, Egypt+Sudan",3,3,0,0,6,"633,785",D,D,H,M,M,200,Easy,TRUE,TRUE
592,during,pendant,خِلال,NOUN,بوندون,بندن,Morocco+Algeria,1,1,0,0,0,0,D,D,L,L,L,0,Hard,TRUE,TRUE
592,during,pendant,خِلال,NOUN,بين ما,بن+م,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"44,223,621",D,D,H,L,L,100,Medium,TRUE,TRUE
592,during,pendant,خِلال,NOUN,خلال,خلل,"Egypt+Sudan, Iraq, Tunisia+Libya, Morocco+Algeria",4,4,1,0,6,"1,636,742",S,D,H,H,H,1300,Easy,TRUE,TRUE
592,during,pendant,خِلال,NOUN,طول,طل,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"1,203,850",D,D,H,L,L,100,Medium,TRUE,TRUE
592,during,pendant,خِلال,NOUN,على بين,عل+بن,Tunisia+Libya,1,1,0,0,7,"7,971,120",D,D,H,L,L,100,Medium,TRUE,TRUE
592,during,pendant,خِلال,NOUN,ف+,,Morocco+Algeria,1,1,0,0,7,"7,426,737",D,D,H,L,L,100,Medium,TRUE,TRUE
592,during,pendant,خِلال,NOUN,فوقت,فقت,Morocco+Algeria,1,1,0,0,4,"4,896",D,D,M,L,L,50,Hard,TRUE,TRUE
592,during,pendant,خِلال,NOUN,في,ف,Qatar+Saudi+Oman+Yemen,1,1,0,0,8,"101,567,242",D,D,H,L,L,100,Medium,TRUE,TRUE
592,during,pendant,خِلال,NOUN,في الوقت داك,ف+ق+قت+دك,Egypt+Sudan,1,1,0,0,8,"103,795,053",D,D,H,L,L,100,Medium,TRUE,TRUE
592,during,pendant,خِلال,NOUN,في فترة,ف+فتر,Syria+Lebanon+Jordan+Palestine,1,1,0,0,8,"101,584,789",D,D,H,L,L,100,Medium,TRUE,TRUE
592,during,pendant,خِلال,NOUN,لما,لمم,"Syria+Lebanon+Jordan+Palestine, Qatar+Saudi+Oman+Yemen",2,2,0,0,7,"6,212,195",D,D,H,M,M,200,Easy,TRUE,TRUE
592,during,pendant,خِلال,NOUN,لمن,لم,Qatar+Saudi+Oman+Yemen,1,1,0,0,6,"3,137,500",D,D,H,L,L,100,Medium,TRUE,TRUE
